Time,Longitude,Latitude
2017-08-29 19:00:12,-106.2169936,39.9607857
2017-08-29 19:00:12,-106.217,39.9607812
2017-08-29 19:00:12,-106.2170068,39.9607764
2017-08-29 19:00:12,-106.217014,39.9607712
2017-08-29 19:00:13,-106.2170216,39.9607658
2017-08-29 19:00:13,-106.2170296,39.96076
2017-08-29 19:00:13,-106.217038,39.9607539
2017-08-29 19:00:13,-106.2170467,39.9607475
2017-08-29 19:00:13,-106.2170557,39.960741
2017-08-29 19:00:14,-106.2170652,39.960734
2017-08-29 19:00:14,-106.2170748,39.9607268
2017-08-29 19:00:14,-106.2170847,39.9607196
2017-08-29 19:00:14,-106.217095,39.960712
2017-08-29 19:00:14,-106.2171055,39.960704
2017-08-29 19:00:15,-106.2171163,39.9606958
2017-08-29 19:00:15,-106.2171274,39.9606873
2017-08-29 19:00:15,-106.2171388,39.9606786
2017-08-29 19:00:15,-106.2171506,39.9606698
2017-08-29 19:00:15,-106.2171626,39.9606607
2017-08-29 19:00:16,-106.2171749,39.9606516
2017-08-29 19:00:16,-106.2171873,39.9606424
2017-08-29 19:00:16,-106.2171999,39.9606331
2017-08-29 19:00:16,-106.2172128,39.9606236
2017-08-29 19:00:16,-106.2172258,39.960614
2017-08-29 19:00:17,-106.217239,39.9606043
2017-08-29 19:00:17,-106.2172524,39.9605944
2017-08-29 19:00:17,-106.2172659,39.9605845
2017-08-29 19:00:17,-106.2172796,39.9605744
2017-08-29 19:00:17,-106.2172932,39.9605645
2017-08-29 19:00:18,-106.2173061,39.9605551
2017-08-29 19:00:18,-106.2173178,39.9605464
2017-08-29 19:00:18,-106.2173285,39.9605383
2017-08-29 19:00:18,-106.2173379,39.9605311
2017-08-29 19:00:18,-106.2173461,39.9605246
2017-08-29 19:00:19,-106.2173528,39.960519
2017-08-29 19:00:19,-106.2173585,39.9605142
2017-08-29 19:00:19,-106.217363,39.9605102
2017-08-29 19:00:19,-106.2173663,39.960507
2017-08-29 19:00:19,-106.2173688,39.9605045
2017-08-29 19:00:20,-106.2173703,39.9605027
2017-08-29 19:00:20,-106.2173713,39.9605015
2017-08-29 19:00:20,-106.217372,39.9605005
2017-08-29 19:00:20,-106.2173725,39.9604998
2017-08-29 19:00:20,-106.2173729,39.9604992
2017-08-29 19:00:21,-106.2173733,39.9604988
2017-08-29 19:00:21,-106.2173736,39.9604985
2017-08-29 19:00:21,-106.2173737,39.9604983
2017-08-29 19:00:21,-106.2173738,39.9604983
2017-08-29 19:00:21,-106.2173738,39.9604983
2017-08-29 19:00:22,-106.2173737,39.9604983
2017-08-29 19:00:22,-106.2173736,39.9604983
2017-08-29 19:00:22,-106.2173734,39.9604985
2017-08-29 19:00:22,-106.2173732,39.9604987
2017-08-29 19:00:22,-106.2173729,39.9604989
2017-08-29 19:00:23,-106.2173726,39.9604991
2017-08-29 19:00:23,-106.2173723,39.9604993
2017-08-29 19:00:23,-106.217372,39.9604995
2017-08-29 19:00:23,-106.2173718,39.9604996
2017-08-29 19:00:23,-106.2173715,39.9604998
2017-08-29 19:00:24,-106.2173713,39.9605
2017-08-29 19:00:24,-106.217371,39.9605002
2017-08-29 19:00:24,-106.2173708,39.9605004
2017-08-29 19:00:24,-106.2173707,39.9605006
2017-08-29 19:00:24,-106.2173706,39.9605007
2017-08-29 19:00:25,-106.2173706,39.9605008
2017-08-29 19:00:25,-106.2173705,39.9605008
2017-08-29 19:00:25,-106.2173705,39.9605009
2017-08-29 19:00:25,-106.2173705,39.960501
2017-08-29 19:00:25,-106.2173704,39.9605011
2017-08-29 19:00:26,-106.2173704,39.9605011
2017-08-29 19:00:26,-106.2173704,39.9605011
2017-08-29 19:00:26,-106.2173704,39.9605011
2017-08-29 19:00:26,-106.2173704,39.9605011
2017-08-29 19:00:26,-106.2173704,39.9605011
2017-08-29 19:00:27,-106.2173704,39.960501
2017-08-29 19:00:27,-106.2173704,39.960501
2017-08-29 19:00:27,-106.2173704,39.960501
2017-08-29 19:00:27,-106.2173704,39.9605011
2017-08-29 19:00:27,-106.2173704,39.9605012
2017-08-29 19:00:28,-106.2173704,39.9605013
2017-08-29 19:00:28,-106.2173703,39.9605014
2017-08-29 19:00:28,-106.2173702,39.9605014
2017-08-29 19:00:28,-106.2173702,39.9605014
2017-08-29 19:00:28,-106.2173702,39.9605014
